rank,bgg_url,game_id,name,min_players,max_players,gameplay_time,min_time,max_time,release_year,num_votes,image_url,age,mechanic,sales_last_month_thousands,category,designer,weight
2629,https://boardgamegeek.com/boardgame/173536/2gm-tactics,173536,2GM Tactics,1,4,120,30,120,2015,266,https://cf.geekdo-images.com/images/pic2711760.jpg,12,"Action Point Allowance System, Deck / Pool Building, Grid Movement, Variable Phase Order",9.632928,"Card Game, Wargame, World War II",Proyecto Enigma,2.7037
2632,https://boardgamegeek.com/boardgame/7742/confrontation,7742,Confrontation,2,2,120,120,120,2000,336,https://cf.geekdo-images.com/images/pic85743.jpg,10,"Dice Rolling, Variable Player Powers",8.354976,"Collectible Components, Fantasy, Fighting, Miniatures","Jean Bey, J_r»me Rigal",3.3265
2654,https://boardgamegeek.com/boardgame/189848/munchkin-marvel,189848,Munchkin Marvel,3,6,120,60,120,2016,351,https://cf.geekdo-images.com/images/pic3004799.jpg,10,"Dice Rolling, Hand Management, Take That, Variable Player Powers",7.0856,"Card Game, Comic Book / Strip, Fighting",Andrew Wolf,2.2
2665,https://boardgamegeek.com/boardgame/548/buck-rogers-battle-25th-century-game,548,Buck Rogers: Battle for the 25th Century Game,2,6,120,120,120,1988,716,https://cf.geekdo-images.com/images/pic694341.jpg,10,none,7.703352,"Comic Book / Strip, Movies / TV / Radio theme, Science Fiction, Wargame",Jeff Grubb,2.6714
2685,https://boardgamegeek.com/boardgame/41474/giro-ditalia-game,41474,Giro d'Italia: The Game,2,10,120,45,120,2009,268,https://cf.geekdo-images.com/images/pic453432.jpg,14,"Modular Board, Simulation",7.1319,"Racing, Sports","Christophe Leclercq, Alain Ollier",2.5385
2688,https://boardgamegeek.com/boardgame/16804/panzer-grenadier-eastern-front,16804,Panzer Grenadier: Eastern Front,2,2,120,120,120,2005,292,https://cf.geekdo-images.com/images/pic1915797.jpg,12,"Dice Rolling, Hex-and-Counter, Modular Board, Secret Unit Deployment, Simulation",7.06205,"Wargame, World War II","Michael Bennighof, Brian L. Knipple",2.8095
2692,https://boardgamegeek.com/boardgame/9829/runebound-first-edition,9829,Runebound (First Edition),2,6,120,120,120,2004,1470,https://cf.geekdo-images.com/images/pic427294.jpg,12,Dice Rolling,6.18914,"Adventure, Exploration, Fantasy, Fighting, Medieval","Darrell Hardy, Martin Wallace",2.5247
2705,https://boardgamegeek.com/boardgame/144325/munchkin-legends,144325,Munchkin Legends,3,6,120,60,120,2013,611,https://cf.geekdo-images.com/images/pic1698736.jpg,10,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",6.54671,"Ancient, Card Game, Fantasy, Humor, Mythology","Andrew Hackard, Steve Jackson (I)",1.65
2710,https://boardgamegeek.com/boardgame/5740/strat-o-matic-pro-football,5740,Strat-O-Matic Pro Football,1,2,120,120,120,1968,296,https://cf.geekdo-images.com/images/pic1087425.jpg,11,none,8.487552,Sports,Hal Richman,2.8056
2716,https://boardgamegeek.com/boardgame/1535/formula-1,1535,Formula-1,2,6,120,30,120,1962,477,https://cf.geekdo-images.com/images/pic2758404.jpg,10,Area Movement,6.66385,"Racing, Sports","John Howarth, Trevor Jones",1.6471
2719,https://boardgamegeek.com/boardgame/146228/1714-case-catalans,146228,1714: The Case of the Catalans,2,5,120,120,120,2014,233,https://cf.geekdo-images.com/images/pic3576248.jpg,12,"Card Drafting, Variable Phase Order",8.006207,"Age of Reason, Negotiation, Wargame",Ivan Prat,2.8378
2725,https://boardgamegeek.com/boardgame/35400/nations-war-white-star-rising,35400,Nations at War: White Star Rising,2,2,120,60,120,2010,223,https://cf.geekdo-images.com/images/pic2530503.jpg,12,"Chit-Pull System, Hex-and-Counter",7.4417,"Wargame, World War II","Sean Druelinger, Mark H. Walker",2.5714
2728,https://boardgamegeek.com/boardgame/103091/catan-histories-merchants-europe,103091,Catan Histories: Merchants of Europe,3,4,120,120,120,2011,350,https://cf.geekdo-images.com/images/pic1421257.jpg,12,"Dice Rolling, Route/Network Building, Trading",6.79303,"Civilization, Negotiation",Klaus Teuber,2.4359
2732,https://boardgamegeek.com/boardgame/711/elfenroads,711,Elfenroads,2,6,120,120,120,1992,271,https://cf.geekdo-images.com/images/pic10172.jpg,10,Auction/Bidding,8.565696,"Fantasy, Transportation",Alan R. Moon,2.4706
2747,https://boardgamegeek.com/boardgame/126613/warhammer-40000-sixth-edition,126613,"Warhammer 40,000 (sixth edition)",2,12,120,120,120,2012,309,https://cf.geekdo-images.com/images/pic1350716.jpg,12,"Dice Rolling, Modular Board, Variable Player Powers",6.84327,"Fighting, Miniatures, Science Fiction","Adam Troke, Jeremy Vetock, Matthew Ward",3.4828
2750,https://boardgamegeek.com/boardgame/187687/pathfinder-adventure-card-game-mummys-mask-base-se,187687,Pathfinder Adventure Card Game: Mummy's Mask ? Base Set,1,4,120,120,120,2016,138,https://cf.geekdo-images.com/images/pic3531593.jpg,13,"Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Role Playing, Variable Player Powers",8.35362,"Card Game, Fantasy, Fighting","Chad Brown, Tanis O'Connor, Paul Peterson, Keith Richmond, Mike Selinker, Liz Spain, Gaby Weidling",2.75
2762,https://boardgamegeek.com/boardgame/195227/quartermaster-general-victory-or-death-peloponnesi,195227,Quartermaster General ? Victory or Death: The Peloponnesian War,2,4,120,90,120,2016,212,https://cf.geekdo-images.com/images/pic2928248.jpg,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",8.80902,"Ancient, Wargame",Ian Brody,2.1818
2770,https://boardgamegeek.com/boardgame/179350/bretagne,179350,Bretagne,2,4,120,90,120,2015,334,https://cf.geekdo-images.com/images/pic2578047.jpg,14,"Action Point Allowance System, Area Control / Area Influence",6.78138,Economic,Marco Pozzi,3.3939
2780,https://boardgamegeek.com/boardgame/177499/wwe-superstar-showdown,177499,WWE Superstar Showdown,2,6,120,10,120,2015,344,https://cf.geekdo-images.com/images/pic2514202.jpg,8,"Grid Movement, Hand Management, Rock-Paper-Scissors, Variable Player Powers",8.146464,"Fighting, Movies / TV / Radio theme","Aaron Dill, John Kovaleski, Sean Sweigart",2.3333
2806,https://boardgamegeek.com/boardgame/27658/warhammer-fantasy-battle-battle-skull-pass,27658,Warhammer Fantasy Battle: Battle For Skull Pass,2,2,120,120,120,2006,383,https://cf.geekdo-images.com/images/pic221702.jpg,0,"Dice Rolling, Variable Player Powers",7.375786,"Fantasy, Fighting, Miniatures, Wargame",Alessio Cavatore,3.5429
2814,https://boardgamegeek.com/boardgame/1678/peloponnesian-war,1678,Peloponnesian War,1,2,120,120,120,1991,374,https://cf.geekdo-images.com/images/pic393742.jpg,12,"Dice Rolling, Point to Point Movement",7.386742,"Ancient, Wargame",Mark Herman,3.0833
2830,https://boardgamegeek.com/boardgame/1720/dragon-pass,1720,Dragon Pass,2,3,120,120,120,1980,378,https://cf.geekdo-images.com/images/pic83875.jpg,12,Hex-and-Counter,7.437375,"Fantasy, Wargame","Robert Corbett, Greg Stafford",3.4737
2831,https://boardgamegeek.com/boardgame/39932/chariots-fire,39932,Chariots of Fire,2,2,120,120,120,2010,190,https://cf.geekdo-images.com/images/pic691172.jpg,0,"Chit-Pull System, Dice Rolling, Hex-and-Counter",8.956416,"Ancient, Wargame","Richard H. Berg, Mark Herman",3.5714
2850,https://boardgamegeek.com/boardgame/2800/ironclads,2800,The Ironclads,1,8,120,120,120,1979,222,https://cf.geekdo-images.com/images/pic176153.jpg,12,Hex-and-Counter,7.26748,"American Civil War, Nautical, Wargame",John W. Fuseler,3.4848
2870,https://boardgamegeek.com/boardgame/72132/dragon-rampage,72132,Dragon Rampage,3,5,120,90,120,2012,467,https://cf.geekdo-images.com/images/pic994535.jpg,13,"Area Control / Area Influence, Card Drafting, Dice Rolling, Variable Player Powers",7.777644,"Dice, Fantasy",Richard Launius,2.0962
2891,https://boardgamegeek.com/boardgame/202/targui,202,Targui,2,4,120,120,120,1988,603,https://cf.geekdo-images.com/images/pic1787067.jpg,12,"Modular Board, Player Elimination",6.33083,Wargame,"Wil Dijkstra, Ben van Dijk",2.375
2902,https://boardgamegeek.com/boardgame/138166/huida-de-silver-city,138166,Huida de Silver City,1,4,120,120,120,2013,312,https://cf.geekdo-images.com/images/pic1576164.jpg,12,"Co-operative Play, Dice Rolling, Hand Management, Partnerships, Role Playing, Variable Player Powers",7.715081,"Fighting, Horror, Zombies","Diego M. Lobari_as Criserˆ, Adriˆn Ferreiro",2.4286
2926,https://boardgamegeek.com/boardgame/32002/forged-steel,32002,Forged in Steel,2,4,120,60,120,2016,179,https://cf.geekdo-images.com/images/pic2813061.png,13,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management, Simultaneous Action Selection, Variable Player Powers, Voting",8.200005,"American West, City Building, Economic, Industry / Manufacturing, Territory Building",Wade Broadhead,3.5833
2941,https://boardgamegeek.com/boardgame/132019/blood-roses,132019,Blood & Roses,2,2,120,120,120,2014,168,https://cf.geekdo-images.com/images/pic1880061.jpg,0,Hex-and-Counter,9.18786,"Medieval, Wargame",Richard H. Berg,2.7931
2954,https://boardgamegeek.com/boardgame/137237/bremerhaven,137237,Bremerhaven,1,4,120,60,120,2013,421,https://cf.geekdo-images.com/images/pic1777742.jpg,12,"Auction/Bidding, Pick-up and Deliver, Time Track, Worker Placement",6.51416,"Economic, Nautical",Robert Auerochs,3.1463
2982,https://boardgamegeek.com/boardgame/24396/war-terror,24396,War on Terror,3,6,120,120,120,2006,1070,https://cf.geekdo-images.com/images/pic872066.jpg,14,Area Movement,6.824851,"Negotiation, Wargame","Andrew Sheerin, Andrew Tompkins",2.4851
2993,https://boardgamegeek.com/boardgame/15999/1825-unit-3,15999,1825 Unit 3,2,2,120,120,120,2004,155,https://cf.geekdo-images.com/images/pic340504.jpg,14,"Route/Network Building, Stock Holding, Tile Placement",7.56516,"Trains, Transportation",Francis Tresham,3.6842
2996,https://boardgamegeek.com/boardgame/21414/last-man,21414,To The Last Man!,2,3,120,120,120,2009,146,https://cf.geekdo-images.com/images/pic1765363.jpg,12,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment, Simulation",9.325476,"Bluffing, Wargame, World War I",Tim Taylor,2.5
2999,https://boardgamegeek.com/boardgame/264/enemy-sight,264,Enemy in Sight,2,8,120,120,120,1988,613,https://cf.geekdo-images.com/images/pic287652.jpg,10,"Hand Management, Take That",6.249,"American Revolutionary War, Card Game, Napoleonic, Nautical, Wargame",Neal Schlaffer,1.7042
3006,https://boardgamegeek.com/boardgame/4984/jutland,4984,Jutland,2,2,120,120,120,1967,399,https://cf.geekdo-images.com/images/pic75921.jpg,12,"Dice Rolling, Simulation",7.963764,"Nautical, Wargame, World War I",Jim Dunnigan,2.8974
3008,https://boardgamegeek.com/boardgame/1927/munchkin,1927,Munchkin,3,6,120,60,120,2001,29171,https://cf.geekdo-images.com/images/pic2790787.jpg,10,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",5.95344,"Card Game, Fantasy, Fighting, Humor",Steve Jackson (I),1.7887
3014,https://boardgamegeek.com/boardgame/25685/blackbeard,25685,Blackbeard,1,5,120,120,120,2008,1022,https://cf.geekdo-images.com/images/pic316648.jpg,12,"Action Point Allowance System, Hand Management, Simulation, Variable Player Powers",6.09147,"Adventure, Age of Reason, Nautical, Pirates, Wargame",Richard H. Berg,3.3218
3018,https://boardgamegeek.com/boardgame/108018/riichi-mahjong,108018,Riichi Mahjong,4,4,120,60,120,0,131,https://cf.geekdo-images.com/images/pic1217879.jpg,8,"Betting/Wagering, Hand Management, Set Collection",10.104732,Abstract Strategy,(Uncredited),2.7273
3036,https://boardgamegeek.com/boardgame/3040/star-trek-starship-tactical-combat-simulator,3040,Star Trek: Starship Tactical Combat Simulator,2,6,120,30,120,1983,376,https://cf.geekdo-images.com/images/pic193037.jpg,10,"Hex-and-Counter, Simultaneous Action Selection",7.305199,"Aviation / Flight, Movies / TV / Radio theme, Science Fiction","Forest Brown, David F. Tepool, Wm. John Wheeler",2.8696
3042,https://boardgamegeek.com/boardgame/160044/warhammer-40000-seventh-edition,160044,"Warhammer 40,000 (Seventh Edition)",2,12,120,120,120,2014,198,https://cf.geekdo-images.com/images/pic2037776.jpg,12,"Dice Rolling, Variable Player Powers",7.24384,"Fighting, Miniatures, Science Fiction",none,4.1667
3065,https://boardgamegeek.com/boardgame/27266/silent-death-next-millennium-deluxe-edition,27266,Silent Death: The Next Millennium Deluxe Edition,2,8,120,120,120,1995,163,https://cf.geekdo-images.com/images/pic243993.jpg,10,"Dice Rolling, Hex-and-Counter",7.50061,"Fighting, Miniatures, Science Fiction, Wargame",Kevin Barrett,2.9474
3074,https://boardgamegeek.com/boardgame/719/tyranno-ex,719,Tyranno Ex,2,4,120,120,120,1990,404,https://cf.geekdo-images.com/images/pic243490.jpg,12,"Card Drafting, Dice Rolling",7.773108,"Fighting, Prehistoric",Karl-Heinz Schmiel,2.3542
3078,https://boardgamegeek.com/boardgame/2375/sequence,2375,Sequence,2,12,120,10,120,1982,4579,https://cf.geekdo-images.com/images/pic212893.jpg,7,"Hand Management, Partnerships, Pattern Building",5.90952,"Abstract Strategy, Card Game",Doug Reuter,1.362
3080,https://boardgamegeek.com/boardgame/1669/mosbys-raiders,1669,Mosby's Raiders,1,1,120,120,120,1985,374,https://cf.geekdo-images.com/images/pic992116.jpg,12,"Area Movement, Campaign / Battle Card Driven",7.240849,"American Civil War, Wargame",Eric Lee Smith,2.4583
3087,https://boardgamegeek.com/boardgame/5357/von-mansteins-backhand-blow,5357,Von Manstein's Backhand Blow,1,2,120,120,120,2002,210,https://cf.geekdo-images.com/images/pic102976.jpg,12,Hex-and-Counter,7.20796,"Wargame, World War II",Dirk Blennemann,3.1892
3099,https://boardgamegeek.com/boardgame/59936/battle-merchants,59936,Battle Merchants,2,4,120,120,120,2014,260,https://cf.geekdo-images.com/images/pic2796875.jpg,10,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Time Track",7.535,"Economic, Fantasy",Gil Hova,2.8824
3103,https://boardgamegeek.com/boardgame/147716/mars-attacks-miniatures-game,147716,Mars Attacks: The Miniatures Game,2,2,120,120,120,2014,191,https://cf.geekdo-images.com/images/pic2228315.png,12,"Dice Rolling, Grid Movement, Hand Management",8.747784,"Humor, Miniatures, Science Fiction, Wargame",Jake Thornton,2.2
3139,https://boardgamegeek.com/boardgame/884/way-out-west,884,Way Out West,3,5,120,90,120,2000,640,https://cf.geekdo-images.com/images/pic198418.jpg,12,"Tile Placement, Worker Placement",6.786769,American West,Martin Wallace,2.6053
3141,https://boardgamegeek.com/boardgame/175334/undercity-iron-kingdoms-adventure-board-game,175334,The Undercity: An Iron Kingdoms Adventure Board Game,2,4,120,60,120,2015,208,https://cf.geekdo-images.com/images/pic2514461.png,14,"Co-operative Play, Dice Rolling, Grid Movement, Role Playing, Variable Player Powers",8.744772,"Adventure, Exploration, Fantasy, Fighting, Miniatures","David Carl, Will Schoonover",2.5833
3147,https://boardgamegeek.com/boardgame/1796/pampas-railroads,1796,Pampas Railroads,3,6,120,120,120,2001,193,https://cf.geekdo-images.com/images/pic501181.jpg,12,"Auction/Bidding, Crayon Rail System, Stock Holding",7.800023,"Economic, Trains",John Bohrer,3.3333
3152,https://boardgamegeek.com/boardgame/31897/anno-1701-das-brettspiel,31897,Anno 1701: Das Brettspiel,3,4,120,60,120,2007,261,https://cf.geekdo-images.com/images/pic594443.jpg,10,"Dice Rolling, Trading",6.74517,"Age of Reason, Civilization, Exploration",Klaus Teuber,2.3333
3155,https://boardgamegeek.com/boardgame/23010/risk-40th-anniversary-collectors-edition,23010,Risk: 40th Anniversary Collector's Edition,2,6,120,120,0,1999,556,https://cf.geekdo-images.com/images/pic512832.jpg,8,"Area Control / Area Influence, Area Movement, Dice Rolling, Set Collection",6.991314,"Territory Building, Wargame","Albert Lamorisse, Michael I. Levin",2.2653
3166,https://boardgamegeek.com/boardgame/5680/lee-vs-grant,5680,Lee vs. Grant,2,2,120,120,120,1988,217,https://cf.geekdo-images.com/images/pic199208.jpg,12,"Hex-and-Counter, Simulation",7.04885,"American Civil War, Wargame",Joseph M. Balkoski,3.1622
3172,https://boardgamegeek.com/boardgame/182619/mule-board-game,182619,M.U.L.E. The Board Game,3,4,120,90,120,2015,294,https://cf.geekdo-images.com/images/pic2634492.jpg,14,"Action Point Allowance System, Auction/Bidding, Commodity Speculation, Trading, Variable Player Powers, Worker Placement",6.68282,"Economic, Exploration, Video Game Theme",Heikki Harju,2.625
3185,https://boardgamegeek.com/boardgame/170225/drcongo,170225,DRCongo,1,4,120,120,120,2015,188,https://cf.geekdo-images.com/images/pic2345066.jpg,14,"Auction/Bidding, Commodity Speculation, Route/Network Building, Variable Phase Order",7.85862,"City Building, Economic, Industry / Manufacturing, Political, Transportation","Gary Dicken, Steve Kendall, Phil Kendall",3.5455
3191,https://boardgamegeek.com/boardgame/31697/corps-command-totensonntag,31697,Corps Command: Totensonntag,2,2,120,120,120,2007,294,https://cf.geekdo-images.com/images/pic2573199.png,0,"Dice Rolling, Hex-and-Counter, Variable Phase Order",6.77534,"Wargame, World War II",Peter Bogdasarian,1.98
3195,https://boardgamegeek.com/boardgame/192927/last-friday,192927,The Last Friday,2,6,120,30,120,2016,371,https://cf.geekdo-images.com/images/pic2916250.jpg,14,"Campaign / Battle Card Driven, Memory, Partnerships, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",7.921968,"Deduction, Fighting, Horror, Movies / TV / Radio theme, Murder/Mystery","Antonio Ferrara, Sebastiano Fiorillo",2.1429
3203,https://boardgamegeek.com/boardgame/27101/bomber-command,27101,Bomber Command,2,2,120,120,120,2012,147,https://cf.geekdo-images.com/images/pic1264584.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",9.118776,"Aviation / Flight, Wargame, World War II",Lee Brimmicombe-Wood,3.0417
